time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.037,0.047,0.04638095238095239,0.047,0.002126391767787249,0.021,0.022,0.0211,0.021,0.00029999999999999927,0.398,0.40700000000000003,0.40615000000000007,0.40700000000000003,0.0019306734576307841,0.017,0.019,0.018200000000000004,0.018000000000000002,0.000678232998312526,0.178,0.183,0.18154999999999996,0.182,0.001023474474522937,0.595,0.608,0.6072,0.608,0.0028213471959331795,0.025,0.026000000000000002,0.025400000000000006,0.025,0.000489897948556636,0.605,0.613,0.6102999999999998,0.61,0.0017916472867168932,0.02,0.022,0.020950000000000003,0.021,0.000668954408012982,64,64,8192,36864,50272,False,464,2
0.041,0.052000000000000005,0.05085714285714287,0.051000000000000004,0.0022737783592977757,0.023,0.024,0.023950000000000006,0.024,0.00021794494717703385,0.448,0.47000000000000003,0.46585,0.466,0.00429272640637626,0.019,0.021,0.020200000000000003,0.02,0.0006000000000000006,0.198,0.20500000000000002,0.20355000000000004,0.20400000000000001,0.001465435088975286,0.6980000000000001,0.7020000000000001,0.6987000000000001,0.6980000000000001,0.001228820572744452,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.681,0.685,0.6821000000000002,0.682,0.0013379088160259663,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,64,64,8192,36864,50272,False,456,2
0.036000000000000004,0.046,0.0441904761904762,0.044,0.0019424836242258215,0.021,0.022,0.021150000000000002,0.021,0.0003570714214271416,0.398,0.402,0.39960000000000007,0.398,0.001959591794226544,0.017,0.018000000000000002,0.017300000000000003,0.017,0.0004582575694955844,0.184,0.187,0.18535,0.1855,0.0008529361054615998,0.595,0.601,0.5973999999999998,0.595,0.0029393876913398165,0.024,0.025,0.024050000000000005,0.024,0.00021794494717703388,0.604,0.612,0.60755,0.607,0.0021558061137310117,0.02,0.021,0.020050000000000005,0.02,0.00021794494717703388,64,64,8192,36864,50272,False,448,2
0.035,0.045,0.04333333333333334,0.044,0.001935466803133482,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.398,0.402,0.39925000000000005,0.398,0.001813146436446876,0.016,0.018000000000000002,0.017000000000000005,0.017,0.00044721359549995833,0.182,0.185,0.1839,0.184,0.0009433981132056611,0.594,0.601,0.5967999999999998,0.595,0.00280356915377524,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.6,0.611,0.60395,0.604,0.002889204042638736,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,64,64,8192,36864,50272,False,440,2
0.034,0.044,0.04271428571428572,0.043000000000000003,0.0019794866372215736,0.02,0.021,0.020950000000000003,0.021,0.00021794494717703385,0.398,0.399,0.39824999999999994,0.398,0.0004330127018922197,0.014,0.015,0.014450000000000001,0.014,0.0004974937185533096,0.182,0.184,0.1823,0.182,0.0005567764362830027,0.594,0.595,0.5947500000000001,0.595,0.0004330127018922197,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,0.602,0.608,0.6052000000000001,0.606,0.0021817424229271447,0.019,0.02,0.019850000000000003,0.02,0.00035707142142714284,64,64,8192,36864,50272,False,432,2
0.044,0.053,0.05100000000000001,0.051000000000000004,0.0016618979396776342,0.025,0.026000000000000002,0.025450000000000007,0.025,0.0004974937185533104,0.511,0.511,0.5109999999999999,0.511,1.1102230246251565e-16,0.017,0.019,0.018050000000000004,0.018000000000000002,0.0003840572873934299,0.219,0.224,0.22125000000000003,0.221,0.0014448183276799902,0.764,0.765,0.7645500000000001,0.765,0.0004974937185533104,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.738,0.74,0.7388000000000001,0.739,0.000509901951359279,0.022,0.024,0.022950000000000005,0.023,0.00038405728739343076,64,64,8192,36864,50272,False,424,2
0.033,0.042,0.041238095238095254,0.042,0.0018999940326914295,0.02,0.021,0.020750000000000005,0.021,0.0004330127018922198,0.398,0.402,0.39875000000000005,0.398,0.0015124483462254188,0.014,0.015,0.014350000000000002,0.014,0.0004769696007084724,0.179,0.182,0.17985,0.18,0.0007262919523166982,0.594,0.601,0.5959999999999999,0.595,0.0025298221281347057,0.022,0.023,0.022050000000000004,0.022,0.00021794494717703388,0.6,0.614,0.6061,0.606,0.002754995462791185,0.018000000000000002,0.019,0.018500000000000006,0.018500000000000003,0.0004999999999999987,64,64,8192,36864,50272,False,416,2
0.033,0.042,0.040333333333333346,0.041,0.0017274625854492437,0.02,0.021,0.020400000000000005,0.02,0.000489897948556636,0.398,0.402,0.39865,0.398,0.0014239030865898156,0.014,0.015,0.014300000000000002,0.014,0.00045825756949558356,0.177,0.18,0.17830000000000001,0.178,0.0009000000000000007,0.594,0.601,0.5954499999999999,0.595,0.0023764469276632313,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,0.6,0.606,0.60335,0.604,0.002104162541250083,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,64,64,8192,36864,50272,False,408,2
0.032,0.041,0.039238095238095246,0.04,0.0017156079556811263,0.02,0.021,0.020100000000000003,0.02,0.00030000000000000024,0.398,0.399,0.39809999999999995,0.398,0.0003000000000000003,0.014,0.015,0.014350000000000002,0.014,0.0004769696007084724,0.176,0.178,0.1769,0.177,0.0006244997998398404,0.594,0.595,0.5945,0.5945,0.0005000000000000004,0.021,0.022,0.021150000000000002,0.021,0.0003570714214271416,0.601,0.609,0.6038,0.6034999999999999,0.002063976744055031,0.017,0.018000000000000002,0.017850000000000005,0.018000000000000002,0.00035707142142714284,64,64,8192,36864,50272,False,400,2
0.041,0.049,0.04800000000000001,0.048,0.0016329931618554523,0.024,0.026000000000000002,0.025150000000000006,0.025,0.00047696960070847325,0.514,0.516,0.5149000000000001,0.515,0.0005385164807134509,0.017,0.018000000000000002,0.017850000000000005,0.018000000000000002,0.0003570714214271428,0.216,0.22,0.21715,0.217,0.001061838029079766,0.769,0.771,0.7696999999999999,0.77,0.0005567764362830027,0.026000000000000002,0.027,0.026400000000000007,0.026000000000000002,0.0004898979485566343,0.742,0.744,0.74265,0.743,0.0005722761571129804,0.021,0.022,0.02185,0.022,0.0003570714214271416,64,64,8192,36864,50272,False,392,2
0.031,0.04,0.03852380952380954,0.039,0.0017893613550529464,0.02,0.021,0.020350000000000004,0.02,0.0004769696007084732,0.305,0.312,0.30779999999999996,0.307,0.002541653005427769,0.012,0.013000000000000001,0.012050000000000002,0.012,0.0002179449471770339,0.127,0.13,0.12825,0.128,0.0010897247358851695,0.4,0.41000000000000003,0.40449999999999997,0.4015,0.004006245124802029,0.02,0.021,0.020450000000000003,0.02,0.0004974937185533105,0.444,0.454,0.44844999999999996,0.446,0.004364344166080401,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,64,64,8192,36864,50272,False,384,2
0.03,0.039,0.03738095238095239,0.038,0.001785555548500255,0.019,0.021,0.020050000000000005,0.02,0.0003840572873934307,0.305,0.313,0.30605,0.306,0.001687453703068622,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.126,0.13,0.1271,0.127,0.0007681145747868615,0.4,0.41300000000000003,0.40165000000000006,0.401,0.0026320144376503736,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.443,0.457,0.44455,0.444,0.003216753021293369,0.016,0.018000000000000002,0.017600000000000005,0.018000000000000002,0.0005830951894845307,64,64,8192,36864,50272,False,376,2
0.03,0.038,0.03666666666666668,0.037,0.0015532863266952465,0.019,0.02,0.019850000000000003,0.02,0.00035707142142714284,0.304,0.312,0.3055,0.305,0.001627882059609972,0.012,0.013000000000000001,0.012050000000000002,0.012,0.00021794494717703388,0.126,0.129,0.12685,0.127,0.0007262919523166982,0.4,0.41300000000000003,0.40149999999999997,0.401,0.00267394839142419,0.019,0.02,0.019500000000000003,0.0195,0.0005000000000000004,0.442,0.457,0.44444999999999996,0.443,0.0040432041749088096,0.016,0.018000000000000002,0.016600000000000004,0.017,0.0005830951894845307,64,64,8192,36864,50272,False,368,2
0.029,0.037,0.035857142857142865,0.036000000000000004,0.0016120296076010238,0.019,0.02,0.019900000000000004,0.02,0.0003000000000000003,0.303,0.313,0.30569999999999997,0.305,0.002551470164434617,0.012,0.013000000000000001,0.012050000000000002,0.012,0.00021794494717703388,0.125,0.129,0.12645,0.126,0.0009205976319760993,0.4,0.41300000000000003,0.40185000000000004,0.401,0.003745330426010504,0.019,0.02,0.019100000000000002,0.019,0.0003000000000000003,0.442,0.456,0.4446,0.443,0.004029888335921981,0.016,0.017,0.016200000000000003,0.016,0.00040000000000000034,64,64,8192,36864,50272,False,360,2
0.033,0.041,0.039333333333333345,0.04,0.0015223207012519792,0.021,0.022,0.021900000000000003,0.022,0.00029999999999999927,0.34,0.342,0.3411,0.341,0.00043588989435406776,0.013000000000000001,0.014,0.013600000000000004,0.014,0.0004898979485566352,0.138,0.14,0.13855000000000003,0.138,0.0006689544080129831,0.457,0.458,0.4578000000000001,0.458,0.00040000000000000034,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.504,0.505,0.5047,0.505,0.0004582575694955844,0.017,0.019,0.017750000000000005,0.018000000000000002,0.0006982120021884468,64,64,8192,36864,50272,False,352,2
0.028,0.036000000000000004,0.03447619047619049,0.035,0.0015312319229346227,0.019,0.02,0.019850000000000003,0.02,0.00035707142142714284,0.304,0.31,0.30685,0.306,0.0016209565077447343,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.125,0.127,0.12614999999999996,0.126,0.0005722761571129803,0.4,0.40900000000000003,0.40519999999999995,0.404,0.002400000000000002,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.443,0.453,0.4482500000000001,0.447,0.002566612553542122,0.015,0.016,0.015400000000000002,0.015,0.000489897948556636,64,64,8192,36864,50272,False,344,2
0.027,0.035,0.03366666666666668,0.034,0.001553286326695247,0.019,0.02,0.019950000000000002,0.02,0.00021794494717703385,0.304,0.305,0.3044,0.304,0.0004898979485566361,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.124,0.126,0.12450000000000001,0.124,0.0005916079783099622,0.4,0.402,0.4005500000000001,0.4005,0.0005894913061275802,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.442,0.443,0.44225000000000003,0.442,0.0004330127018922197,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,64,64,8192,36864,50272,False,336,2
0.027,0.034,0.032809523809523816,0.033,0.001331631567058054,0.019,0.02,0.019600000000000003,0.02,0.0004898979485566361,0.302,0.305,0.3039,0.304,0.0007681145747868615,0.011,0.012,0.011650000000000002,0.012,0.00047696960070847325,0.123,0.125,0.1237,0.124,0.0006403124237432854,0.4,0.401,0.4003,0.4,0.0004582575694955844,0.017,0.018000000000000002,0.017200000000000003,0.017,0.00040000000000000034,0.442,0.443,0.44239999999999996,0.442,0.0004898979485566361,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,64,64,8192,36864,50272,False,328,2
0.026000000000000002,0.04,0.0350952380952381,0.033,0.0040226118251319755,0.019,0.025,0.021450000000000004,0.02,0.00243874967965144,0.303,0.382,0.3387,0.3045,0.03866923842022235,0.01,0.013000000000000001,0.011600000000000003,0.011,0.0013190905958272924,0.128,0.156,0.14105000000000004,0.13,0.01293628617494217,0.399,0.513,0.4508,0.4,0.05626242085086634,0.017,0.022,0.019200000000000005,0.018000000000000002,0.002293468988235942,0.442,0.5650000000000001,0.5034,0.5025000000000001,0.06130367036320097,0.015,0.019,0.016800000000000002,0.0165,0.0018330302779823364,64,64,8192,36864,50272,False,320,2
0.025,0.033,0.03133333333333334,0.032,0.0015223207012519792,0.019,0.02,0.019300000000000005,0.019,0.0004582575694955844,0.302,0.306,0.30365,0.303,0.0011521718621802922,0.01,0.011,0.0103,0.01,0.00045825756949558356,0.128,0.131,0.12895,0.129,0.0007399324293474377,0.4,0.404,0.40085,0.4,0.001589811309558466,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.441,0.447,0.44299999999999995,0.442,0.0017606816861659024,0.014,0.015,0.014900000000000002,0.015,0.00029999999999999976,64,64,8192,36864,50272,False,312,2
0.025,0.032,0.03028571428571429,0.03,0.0013144927373183101,0.019,0.02,0.019500000000000003,0.0195,0.0005000000000000004,0.302,0.304,0.3028,0.303,0.0005099019513592789,0.01,0.011,0.010100000000000001,0.01,0.00029999999999999976,0.127,0.129,0.12795,0.128,0.0004974937185533105,0.4,0.401,0.4001,0.4,0.00030000000000000024,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.441,0.442,0.44175000000000003,0.442,0.0004330127018922197,0.013000000000000001,0.015,0.013800000000000003,0.014,0.0005999999999999995,64,64,8192,36864,50272,False,304,2
0.024,0.031,0.02966666666666667,0.03,0.0013213749452868195,0.019,0.02,0.019250000000000003,0.019,0.00043301270189221973,0.302,0.303,0.30234999999999995,0.302,0.00047696960070847325,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.126,0.128,0.12725,0.127,0.0005361902647381809,0.4,0.4,0.4000000000000001,0.4,5.551115123125783e-17,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.441,0.442,0.4415000000000001,0.4415,0.0005000000000000004,0.013000000000000001,0.014,0.013150000000000004,0.013000000000000001,0.00035707142142714214,64,64,8192,36864,50272,False,296,2
0.024,0.03,0.028761904761904766,0.029,0.001108613973983125,0.019,0.02,0.019150000000000004,0.019,0.0003570714214271428,0.302,0.303,0.3021999999999999,0.302,0.0004000000000000004,0.01,0.011,0.010100000000000001,0.01,0.00029999999999999976,0.125,0.127,0.12605,0.126,0.0005894913061275804,0.4,0.401,0.40005000000000007,0.4,0.00021794494717703385,0.015,0.016,0.0158,0.016,0.0004000000000000004,0.441,0.442,0.44155000000000005,0.442,0.0004974937185533104,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,64,64,8192,36864,50272,False,288,2
0.023,0.029,0.027904761904761915,0.028,0.0011507662831994835,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.302,0.304,0.30289999999999995,0.303,0.0004358898943540677,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.125,0.127,0.12545,0.125,0.0005894913061275802,0.402,0.402,0.402,0.402,0.0,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,0.443,0.445,0.44385,0.444,0.0005722761571129803,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,64,64,8192,36864,50272,False,280,2
0.022,0.029,0.027000000000000007,0.027,0.0012344267996967355,0.018000000000000002,0.019,0.01895,0.019,0.00021794494717703312,0.301,0.304,0.30189999999999995,0.302,0.0007000000000000005,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.123,0.127,0.12430000000000001,0.124,0.0007810249675906663,0.399,0.4,0.3997500000000001,0.4,0.0004330127018922197,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.44,0.442,0.44110000000000005,0.441,0.0004358898943540677,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,64,64,8192,36864,50272,False,272,2
0.022,0.027,0.026047619047619056,0.026000000000000002,0.0009988655696858586,0.019,0.02,0.019100000000000002,0.019,0.00030000000000000024,0.301,0.303,0.30169999999999997,0.302,0.0006403124237432854,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.123,0.124,0.1234,0.123,0.0004898979485566361,0.4,0.4,0.4000000000000001,0.4,5.551115123125783e-17,0.014,0.015,0.014350000000000002,0.014,0.0004769696007084724,0.44,0.442,0.44094999999999995,0.441,0.00038405728739343076,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,64,64,8192,36864,50272,False,264,2
0.021,0.027,0.02571428571428572,0.026000000000000002,0.0011605769149479945,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.214,0.217,0.21565000000000004,0.216,0.0007262919523166983,0.009000000000000001,0.01,0.009850000000000003,0.01,0.0003570714214271422,0.11800000000000001,0.121,0.11915000000000002,0.11900000000000001,0.0007262919523166932,0.337,0.343,0.33935000000000004,0.339,0.0011947803145348531,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.322,0.328,0.32525000000000004,0.325,0.0015124483462254188,0.012,0.013000000000000001,0.012700000000000003,0.013000000000000001,0.0004582575694955844,64,64,8192,36864,50272,False,256,2
0.027,0.032,0.030428571428571433,0.031,0.0009547589359887345,0.023,0.024,0.023150000000000004,0.023,0.00035707142142714284,0.263,0.264,0.2633,0.263,0.0004582575694955844,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.147,0.149,0.14855000000000002,0.149,0.0005894913061275804,0.386,0.389,0.38755000000000006,0.388,0.0009733961166965902,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.379,0.382,0.38049999999999995,0.3805,0.0010246950765959609,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,64,64,8192,36864,50272,False,248,2
0.02,0.025,0.02390476190476191,0.024,0.0009209085526577962,0.018000000000000002,0.019,0.018650000000000007,0.019,0.0004769696007084716,0.215,0.217,0.2157,0.2155,0.0007810249675906662,0.009000000000000001,0.01,0.009550000000000003,0.01,0.0004974937185533095,0.117,0.11900000000000001,0.11795000000000003,0.11800000000000001,0.0006689544080129832,0.333,0.338,0.33535,0.335,0.0011947803145348531,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.323,0.328,0.32585000000000003,0.326,0.001107925990308018,0.011,0.012,0.011550000000000001,0.012,0.0004974937185533104,64,64,8192,36864,50272,False,240,2
0.019,0.024,0.02328571428571429,0.023,0.001075389503870116,0.018000000000000002,0.019,0.018650000000000007,0.019,0.0004769696007084716,0.214,0.216,0.21545,0.2155,0.0005894913061275802,0.009000000000000001,0.01,0.009250000000000003,0.009000000000000001,0.00043301270189221897,0.116,0.11900000000000001,0.11745000000000001,0.11750000000000001,0.0007399324293474377,0.332,0.337,0.33454999999999996,0.334,0.001160818676624391,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.322,0.325,0.32345000000000007,0.3235,0.001160818676624391,0.011,0.012,0.011150000000000002,0.011,0.0003570714214271428,64,64,8192,36864,50272,False,232,2
0.019,0.023,0.022333333333333337,0.022,0.0008908708063747481,0.018000000000000002,0.019,0.018450000000000005,0.018000000000000002,0.0004974937185533087,0.214,0.218,0.21545,0.215,0.0008046738469715547,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.116,0.11800000000000001,0.1169,0.117,0.0007000000000000005,0.332,0.337,0.33409999999999995,0.334,0.0013379088160259665,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.32,0.325,0.32130000000000003,0.321,0.001228820572744452,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,64,64,8192,36864,50272,False,224,2
0.024,0.027,0.026857142857142864,0.027,0.0006388765649999395,0.022,0.023,0.022900000000000004,0.023,0.0003000000000000003,0.258,0.261,0.25939999999999996,0.26,0.0012409673645990868,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.14,0.14200000000000002,0.14105,0.14100000000000001,0.00038405728739343076,0.384,0.387,0.38555,0.3855,0.0008645808232895299,0.015,0.016,0.015200000000000002,0.015,0.00040000000000000034,0.4,0.402,0.4011,0.401,0.0007000000000000006,0.014,0.015,0.0142,0.014,0.0003999999999999996,64,64,8192,36864,50272,False,216,2
0.023,0.027,0.02595238095238096,0.026000000000000002,0.0007221786137191955,0.022,0.023,0.022400000000000003,0.022,0.000489897948556636,0.258,0.261,0.25904999999999995,0.259,0.001023474474522937,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.14,0.14100000000000001,0.14040000000000002,0.14,0.0004898979485566361,0.383,0.387,0.38465,0.385,0.0007921489758877436,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.399,0.401,0.4002,0.4,0.0006782329983125273,0.013000000000000001,0.014,0.013600000000000004,0.014,0.0004898979485566352,64,64,8192,36864,50272,False,208,2
